flow_id,timestamp,src_ip,dst_ip,dst_port,protocol,duration_sec,src_bytes,dst_bytes,packets,connections_2s,serror_rate,rerror_rate,same_srv_rate,diff_srv_rate,hour,is_weekend,label
TR00713,2026-08-10 03:57:29,10.14.5.4,142.250.74.14,3389,TCP,19.073,625,202,2,8,0.0664,0.0172,0.7258,0.3364,3,0,0
TR00714,2026-08-16 06:33:29,10.14.7.23,185.125.190.29,53,UDP,44.51,14859,829,13,11,0.0194,0.0355,0.6035,0.45,6,1,0
TR00715,2026-08-16 17:52:40,10.20.2.15,44.236.72.93,80,TCP,14.289,5210,5515,15,3,0.0862,0.0534,0.9224,0.0571,17,1,0
TR00716,2026-08-15 05:30:16,10.20.9.10,44.236.72.93,443,TCP,2.963,665,339,2,2,0.0409,0.0444,0.9272,0.1169,5,1,0
TR00717,2026-08-16 02:08:59,10.14.7.23,13.107.6.156,445,TCP,20.362,887,203,2,7,0.1121,0.0633,0.9337,0,2,1,0
TR00718,2026-08-16 18:00:51,10.14.8.11,13.107.6.156,443,TCP,16.393,1234,1185,2,4,0.0573,0.19,0.2905,0.6743,18,1,0
TR00719,2026-08-12 03:59:21,10.14.7.23,140.82.121.4,443,TCP,1.054,379,657,11,2,0.0188,0.0009,0.9647,0.0422,3,0,1
TR00720,2026-08-16 03:37:28,10.14.8.11,142.250.74.14,25,TCP,0.517,211,10,3,62,0.7901,0.2176,0.3729,0.8191,3,1,1
TR00721,2026-08-14 00:48:01,10.14.8.11,142.250.74.14,443,TCP,59.915,14190445,53470,27189,6,0.0658,0.0258,0.7983,0.0256,0,0,1
TR00722,2026-08-12 02:57:08,10.14.5.4,20.112.52.29,25,TCP,35.543,1348,2938,3,4,0.0984,0.1349,0.4707,0.5287,2,0,0
TR00723,2026-08-12 09:02:27,10.14.9.18,44.236.72.93,443,TCP,19.332,488,25176,30,8,0.0329,0.0797,0.8647,0.1311,9,0,0
TR00724,2026-08-12 13:02:51,10.20.9.10,44.236.72.93,53,UDP,16.913,1276,778,3,9,0.1009,0.0972,0.5931,0.3977,13,0,0
TR00725,2026-08-10 00:11:16,10.14.8.11,44.236.72.93,25,TCP,17.87,1228,39745,56,1,0.1558,0.0538,0.7503,0.2079,0,0,0
TR00726,2026-08-14 10:22:06,10.20.2.15,104.16.132.229,1433,TCP,27.42,3179,2038,6,6,0.1919,0.3613,0.7496,0.2707,10,0,0
TR00727,2026-08-14 02:16:46,10.20.2.15,140.82.121.4,445,TCP,19.441,105,159,2,8,0.0382,0.0284,0.9575,0.1145,2,0,0
TR00728,2026-08-12 22:33:38,10.20.2.15,185.125.190.29,445,TCP,63.239,953,493,2,3,0.0535,0.0795,0.6107,0.4324,22,0,0
TR00729,2026-08-13 06:51:18,10.20.2.15,104.16.132.229,80,TCP,41.266,2604,1283,3,8,0.1136,0.0126,0.5346,0.4875,6,0,0
TR00730,2026-08-14 01:09:58,10.20.2.15,104.16.132.229,443,TCP,27.539,195,27338,41,4,0.0407,0.0331,0.801,0.1209,1,0,0
TR00731,2026-08-13 04:19:05,10.14.8.11,44.236.72.93,443,TCP,199.917,9310881,60037,15154,3,0.0439,0.0163,0.8623,0.2154,4,0,1
TR00732,2026-08-14 08:16:07,10.20.9.10,142.250.74.14,3389,TCP,14.388,4406,5803,9,11,0.0016,0.0217,0.322,0.7342,8,0,0
TR00733,2026-08-13 07:54:43,10.20.9.10,44.236.72.93,53,UDP,1.406,9911,2198,13,14,0.0228,0.0638,0.7208,0.2013,7,0,0
TR00734,2026-08-13 19:41:12,10.14.9.18,44.236.72.93,1433,TCP,18.451,1779,7890,7,12,0.0931,0.137,0.8723,0.093,19,0,0
TR00735,2026-08-13 13:39:36,10.20.2.15,140.82.121.4,443,TCP,126.203,5893,2161,7,4,0.2442,0.1405,0.7175,0.3323,13,0,0
TR00736,2026-08-15 00:31:49,10.20.9.10,20.112.52.29,445,TCP,39.235,337,700,2,1,0.2628,0.0657,0.9478,0.0027,0,1,0
TR00737,2026-08-12 15:03:01,10.14.9.18,20.112.52.29,3389,TCP,5.564,10764,18610,49,12,0.0736,0.0958,0.9124,0.1096,15,0,0
TR00738,2026-08-10 17:16:47,10.14.8.11,185.125.190.29,443,TCP,1.182,199,143,5,53,0.9263,0.18,0.1907,0.9349,17,0,1
TR00739,2026-08-10 06:41:53,10.14.9.18,13.107.6.156,80,TCP,3.767,3649,1340,3,4,0.1906,0.0134,0.6587,0.3277,6,0,0
TR00740,2026-08-15 06:20:15,10.14.7.23,140.82.121.4,53,UDP,46.966,5053,27716,53,10,0.1103,0.0088,0.7966,0.2336,6,1,0
TR00741,2026-08-10 01:54:41,10.14.8.11,13.107.6.156,443,TCP,12.181,868,486,2,10,0.0972,0.0253,0.5288,0.4553,1,0,0
TR00742,2026-08-16 00:17:54,10.14.8.11,140.82.121.4,443,TCP,211.362,28377026,71335,33638,8,0.0502,0.0712,0.9434,0.1567,0,1,1
TR00743,2026-08-16 10:16:21,10.14.5.4,185.125.190.29,80,TCP,63.69,3307,5097,6,10,0.3015,0.1001,0.3503,0.6052,10,1,0
TR00744,2026-08-12 08:16:57,10.14.9.18,104.16.132.229,445,TCP,19.222,4257,1243,6,3,0.0667,0.0301,0.6326,0.394,8,0,0
TR00745,2026-08-12 06:23:24,10.20.2.15,142.250.74.14,53,UDP,13.183,287,134,2,1,0.0142,0.1665,0.7465,0.321,6,0,0
TR00746,2026-08-11 21:22:02,10.20.2.15,104.16.132.229,443,TCP,2.929,24565,6207,24,2,0.042,0.1883,0.4897,0.4357,21,0,0
TR00747,2026-08-12 19:02:04,10.14.5.4,13.107.6.156,53,UDP,30.947,1723,3381,4,8,0.0622,0.0175,0.5494,0.4203,19,0,0
TR00748,2026-08-12 12:20:57,10.14.9.18,142.250.74.14,3389,TCP,12.428,17391,23830,56,3,0.1031,0.1714,0.57,0.4314,12,0,0
TR00749,2026-08-10 01:46:12,10.14.5.4,13.107.6.156,443,TCP,2.885,370,190,11,3,0.0312,0.0384,0.8912,0.0242,1,0,1
TR00750,2026-08-13 20:06:04,10.20.9.10,185.125.190.29,443,TCP,69.478,163,2107,2,1,0.0017,0.1662,0.8647,0.0915,20,0,0
TR00751,2026-08-16 19:20:01,10.14.8.11,104.16.132.229,389,TCP,0.075,174,105,3,31,0.5276,0.3959,0.1433,0.9237,19,1,1
TR00752,2026-08-15 20:19:20,10.14.9.18,142.250.74.14,53,UDP,5.081,1042,2846,5,1,0.01,0.0113,0.8775,0.08,20,1,0
TR00753,2026-08-11 09:42:45,10.14.9.18,20.112.52.29,443,TCP,32.367,805,14551,10,6,0.2047,0.1626,0.8135,0.2565,9,0,0
TR00754,2026-08-13 00:56:39,10.14.9.18,140.82.121.4,443,TCP,5.159,5476,255,6,4,0.1175,0.0849,0.7475,0.2408,0,0,0
TR00755,2026-08-16 04:05:34,10.14.5.4,142.250.74.14,1433,TCP,7.628,4234,10660,9,6,0.0066,0.0126,0.6937,0.3022,4,1,0
TR00756,2026-08-14 02:03:40,10.14.8.11,104.16.132.229,443,TCP,1.869,520,344,4,6,0.0444,0.0181,0.9891,0.0224,2,0,1
TR00757,2026-08-16 16:54:34,10.20.2.15,13.107.6.156,53,UDP,16.755,3009,105348,79,11,0.0809,0.13,0.6439,0.3114,16,1,0
TR00758,2026-08-16 01:05:10,10.14.9.18,44.236.72.93,80,TCP,27.9,212,12059,22,1,0.0201,0.0223,0.7228,0.2065,1,1,0
TR00759,2026-08-14 16:13:43,10.14.7.23,44.236.72.93,80,TCP,6.107,2704,1542,5,7,0.118,0.1034,0.4983,0.5077,16,0,0
TR00760,2026-08-10 12:51:12,10.14.7.23,44.236.72.93,443,TCP,46.391,1552,6733,5,9,0.0525,0.1507,0.8106,0.1361,12,0,0
TR00761,2026-08-16 22:09:58,10.20.2.15,44.236.72.93,443,TCP,38.241,13165,20102,52,3,0.0388,0.2187,0.8688,0.1714,22,1,0
TR00762,2026-08-14 05:11:31,10.14.9.18,20.112.52.29,445,TCP,17.434,944,4223,4,2,0.1013,0.0734,0.8339,0.1342,5,0,0
TR00763,2026-08-10 04:39:52,10.20.9.10,104.16.132.229,443,TCP,1.193,248,148,6,6,0.0121,0.0086,0.9825,0.06,4,0,1
TR00764,2026-08-11 23:37:42,10.14.8.11,104.16.132.229,445,TCP,24.606,941,2417,2,3,0.0864,0.1268,0.5309,0.5053,23,0,0
TR00765,2026-08-11 21:50:55,10.20.2.15,142.250.74.14,443,TCP,18.864,3017,1038,4,6,0.2731,0.0056,0.4905,0.5052,21,0,0
TR00766,2026-08-14 21:18:28,10.14.5.4,20.112.52.29,3389,TCP,15.92,2906,7838,9,12,0.2917,0.0068,0.8664,0.0612,21,0,0
TR00767,2026-08-10 11:54:13,10.14.9.18,104.16.132.229,53,UDP,23.761,282,43458,67,1,0.1333,0.0327,0.7059,0.2642,11,0,0
TR00768,2026-08-13 03:50:02,10.14.9.18,140.82.121.4,443,TCP,63.714,25161730,37819,9906,7,0.0772,0.0557,0.9651,0.1848,3,0,1
TR00769,2026-08-15 02:02:27,10.20.9.10,185.125.190.29,80,TCP,19.17,10461,637,8,5,0.037,0.0272,0.7639,0.1883,2,1,0
TR00770,2026-08-10 03:38:14,10.14.7.23,140.82.121.4,3389,TCP,29.89,649,25297,16,4,0.0796,0.0424,0.6568,0.3084,3,0,0
TR00771,2026-08-15 21:05:32,10.14.5.4,140.82.121.4,443,TCP,12.29,763,14845,14,8,0.0784,0.1049,0.7804,0.2024,21,1,0
TR00772,2026-08-16 19:10:22,10.14.5.4,185.125.190.29,445,TCP,31.536,5553,2785,7,1,0.1017,0.1818,0.8297,0.1749,19,1,0
TR00773,2026-08-12 07:14:45,10.14.9.18,13.107.6.156,443,TCP,21.191,259,2473,2,4,0.0685,0.0494,0.5993,0.3853,7,0,0
TR00774,2026-08-10 12:42:45,10.20.9.10,44.236.72.93,443,TCP,46.087,5075,16505,19,2,0.044,0.189,0.6361,0.3687,12,0,0
TR00775,2026-08-10 03:38:15,10.20.2.15,142.250.74.14,443,TCP,2.68,243,602,5,2,0.029,0.0373,0.9237,0.0252,3,0,1
TR00776,2026-08-13 07:47:23,10.14.5.4,185.125.190.29,443,TCP,60.806,3914,5135,8,5,0.1951,0.0358,0.6562,0.2782,7,0,0
TR00777,2026-08-16 00:11:55,10.20.9.10,44.236.72.93,443,TCP,197.99,21031003,16650,12006,1,0.0508,0.0316,0.9443,0.196,0,1,1
TR00778,2026-08-14 02:57:27,10.14.5.4,13.107.6.156,443,TCP,160.015,23778533,65405,41425,4,0.0071,0.0372,0.8009,0.1955,2,0,1
TR00779,2026-08-11 01:46:34,10.14.8.11,104.16.132.229,53,UDP,12.482,2497,241,4,5,0.1715,0.0423,0.7379,0.2079,1,0,0
TR00780,2026-08-16 07:07:30,10.14.8.11,142.250.74.14,3389,TCP,12.691,776,29757,27,5,0.018,0.0092,0.6806,0.3806,7,1,0
TR00781,2026-08-12 15:06:02,10.20.9.10,185.125.190.29,53,UDP,16.513,115,588,2,1,0.0536,0.05,0.9126,0.1041,15,0,0
TR00782,2026-08-14 00:54:27,10.20.2.15,140.82.121.4,80,TCP,54.483,4295,39458,43,3,0.0138,0.0043,0.6508,0.2765,0,0,0
TR00783,2026-08-14 19:24:04,10.14.8.11,13.107.6.156,3389,TCP,18.142,1310,16655,19,1,0.0256,0.0075,0.7693,0.2814,19,0,0
TR00784,2026-08-15 02:06:53,10.14.5.4,185.125.190.29,80,TCP,11.205,4045,11221,19,8,0.0386,0.0234,0.8616,0.0627,2,1,0
TR00785,2026-08-15 16:09:25,10.14.5.4,44.236.72.93,3389,TCP,0.825,188,180,1,92,0.8622,0.1683,0.2882,0.7361,16,1,1
TR00786,2026-08-10 02:27:48,10.20.2.15,104.16.132.229,80,TCP,21.521,1165,6777,13,4,0.2452,0.0591,0.6936,0.3041,2,0,0
TR00787,2026-08-10 10:50:40,10.14.7.23,140.82.121.4,443,TCP,20.62,1808,7478,10,12,0.0796,0.0528,0.7725,0.2591,10,0,0
TR00788,2026-08-10 09:44:05,10.20.2.15,104.16.132.229,80,TCP,46.246,1786,9179,8,4,0.0162,0.025,0.8245,0.1274,9,0,0
TR00789,2026-08-14 13:52:48,10.20.2.15,142.250.74.14,25,TCP,14.726,2101,70817,53,8,0.0376,0.0264,0.8829,0.1268,13,0,0
TR00790,2026-08-14 01:48:56,10.20.2.15,44.236.72.93,80,TCP,6.717,706,14693,13,1,0.0803,0.0954,0.7886,0.1838,1,0,0
TR00791,2026-08-12 05:45:39,10.20.9.10,44.236.72.93,80,TCP,26.633,612,4706,9,1,0.203,0.0375,0.6667,0.2684,5,0,0
TR00792,2026-08-11 15:34:14,10.14.5.4,13.107.6.156,3389,TCP,6.776,4818,58510,72,2,0.1395,0.1997,0.7968,0.2296,15,0,0
TR00793,2026-08-10 16:45:05,10.20.9.10,13.107.6.156,443,TCP,11.807,40,3419,3,8,0.0949,0.041,0.8798,0.066,16,0,0
TR00794,2026-08-11 04:25:03,10.14.8.11,20.112.52.29,443,TCP,95.156,24869006,21617,26888,1,0.0333,0.037,0.9906,0.0031,4,0,1
TR00795,2026-08-14 07:12:10,10.20.2.15,104.16.132.229,443,TCP,22.403,908,334,2,3,0.0599,0.0109,0.9126,0.0453,7,0,0
TR00796,2026-08-14 19:16:38,10.14.9.18,104.16.132.229,443,TCP,30.589,9295,14805,39,4,0.0691,0.0353,0.8588,0.0866,19,0,0
TR00797,2026-08-12 18:33:34,10.14.8.11,142.250.74.14,80,TCP,45.18,4764,585,9,4,0.0159,0.2739,0.7043,0.2352,18,0,0
TR00798,2026-08-10 02:10:08,10.14.7.23,185.125.190.29,443,TCP,6.731,648,470,2,11,0.017,0.0464,0.4866,0.443,2,0,0
TR00799,2026-08-16 17:21:36,10.14.5.4,185.125.190.29,443,TCP,12.865,66836,231,68,1,0.0056,0.1387,0.6227,0.4031,17,1,0
TR00800,2026-08-16 18:29:52,10.14.7.23,140.82.121.4,443,TCP,24.522,1100,34511,68,11,0.094,0.1652,0.8407,0.2,18,1,0
TR00801,2026-08-13 12:50:53,10.14.8.11,44.236.72.93,443,TCP,23.634,77363,991,75,3,0.0151,0.0668,0.4821,0.5275,12,0,0
TR00802,2026-08-12 02:50:35,10.14.8.11,140.82.121.4,445,TCP,34.886,3082,5539,11,1,0.0617,0.0928,0.6272,0.3102,2,0,0
TR00803,2026-08-13 05:46:51,10.20.2.15,140.82.121.4,443,TCP,5.689,1132,19823,23,8,0.1176,0.022,0.4596,0.4993,5,0,0
TR00804,2026-08-10 00:43:24,10.20.2.15,13.107.6.156,3389,TCP,26.445,1300,179,2,8,0.0655,0.2322,0.8641,0.1407,0,0,0
TR00805,2026-08-16 11:48:47,10.14.9.18,185.125.190.29,22,TCP,22.885,3479,8871,11,4,0.0541,0.3214,0.413,0.5609,11,1,0
TR00806,2026-08-11 11:26:47,10.20.9.10,44.236.72.93,25,TCP,0.737,40,107,4,92,0.5692,0.2847,0.2672,0.9135,11,0,1
TR00807,2026-08-10 11:42:45,10.20.2.15,185.125.190.29,80,TCP,57.462,176,85916,67,4,0.3831,0.0128,0.7955,0.1567,11,0,0
TR00808,2026-08-10 14:34:46,10.14.9.18,104.16.132.229,443,TCP,229.776,1555,5973,6,1,0.0825,0.0416,0.7761,0.212,14,0,0
TR00809,2026-08-10 22:49:06,10.14.8.11,44.236.72.93,3389,TCP,52.934,11785,1459,11,3,0.0138,0.0291,0.6873,0.2605,22,0,0
TR00810,2026-08-16 13:08:48,10.20.9.10,185.125.190.29,25,TCP,81.367,2352,8719,9,1,0.0204,0.0624,0.5976,0.3268,13,1,0
TR00811,2026-08-14 05:09:31,10.14.7.23,140.82.121.4,443,TCP,1.256,81,80,2,65,0.8014,0.404,0.171,0.7642,5,0,1
TR00812,2026-08-11 03:34:54,10.14.5.4,104.16.132.229,443,TCP,1.134,518,648,9,1,0.0114,0.0488,0.9061,0.0086,3,0,1
TR00813,2026-08-16 08:27:18,10.20.2.15,104.16.132.229,1433,TCP,5.748,1218,2012,3,7,0.1195,0.018,0.5838,0.4341,8,1,0
TR00814,2026-08-12 03:24:32,10.14.9.18,185.125.190.29,443,TCP,2.984,4102,12087,10,12,0.0064,0.0481,0.8867,0.098,3,0,0
TR00815,2026-08-13 23:36:29,10.14.7.23,104.16.132.229,443,TCP,127.766,29247571,79561,44302,4,0.0513,0.0428,0.9607,0.0048,23,0,1
TR00816,2026-08-13 01:04:08,10.20.9.10,185.125.190.29,53,UDP,48.434,762,13228,11,7,0.0221,0.0417,0.735,0.2173,1,0,0
TR00817,2026-08-10 10:17:16,10.20.9.10,185.125.190.29,80,TCP,14.247,570,3793,5,1,0.0378,0.0685,0.5622,0.491,10,0,0
TR00818,2026-08-11 02:46:45,10.14.8.11,140.82.121.4,443,TCP,72.99,31723019,63207,36243,2,0.0576,0.0224,0.948,0.1368,2,0,1
TR00819,2026-08-16 22:49:36,10.20.9.10,104.16.132.229,443,TCP,99.005,2629,8322,7,7,0.0479,0.1282,0.9215,0.0118,22,1,0
TR00820,2026-08-11 10:51:33,10.20.2.15,44.236.72.93,3389,TCP,30.155,769,133,2,7,0.0359,0.0253,0.8148,0.2015,10,0,0
TR00821,2026-08-15 12:17:08,10.14.7.23,140.82.121.4,443,TCP,19.44,2954,1683,3,9,0.0217,0.0384,0.7992,0.2179,12,1,0
TR00822,2026-08-15 15:42:52,10.20.9.10,13.107.6.156,443,TCP,41.815,5127,3801,11,2,0.0455,0.0977,0.8919,0.0888,15,1,0
TR00823,2026-08-11 12:10:55,10.14.9.18,140.82.121.4,22,TCP,15.557,21529,94163,82,1,0.0667,0.0673,0.5915,0.3513,12,0,0
TR00824,2026-08-14 19:37:49,10.14.5.4,13.107.6.156,22,TCP,80.53,33616,34119,68,10,0.1342,0.1333,0.8992,0.107,19,0,0
TR00825,2026-08-10 12:35:31,10.14.9.18,104.16.132.229,443,TCP,28.687,516,56597,42,2,0.0683,0.0412,0.7906,0.2534,12,0,0
TR00826,2026-08-12 08:57:43,10.14.5.4,185.125.190.29,443,TCP,20.555,2700,221,2,7,0.0182,0.0201,0.7944,0.2158,8,0,0
TR00827,2026-08-12 08:51:36,10.14.7.23,20.112.52.29,443,TCP,6.775,6331,44794,72,10,0.0865,0.0309,0.481,0.4649,8,0,0
TR00828,2026-08-14 23:43:29,10.14.7.23,44.236.72.93,1433,TCP,12.805,1468,607,2,11,0.0444,0.0048,0.5934,0.3508,23,0,0
TR00829,2026-08-11 16:43:27,10.14.5.4,13.107.6.156,80,TCP,24.613,1186,2594,3,5,0.0486,0.0346,0.8519,0.1328,16,0,0
TR00830,2026-08-11 10:12:57,10.20.2.15,44.236.72.93,443,TCP,26.651,997,5994,11,14,0.0948,0.0077,0.6367,0.2896,10,0,0
TR00831,2026-08-11 10:32:58,10.20.9.10,44.236.72.93,80,TCP,19.678,8794,96911,89,7,0.1415,0.2236,0.6666,0.2576,10,0,0
TR00832,2026-08-13 13:09:27,10.14.8.11,142.250.74.14,25,TCP,69.988,40,5311,7,1,0.125,0.0559,0.9395,0.093,13,0,0
TR00833,2026-08-11 02:47:57,10.14.7.23,104.16.132.229,1433,TCP,12.23,826,6504,8,7,0.07,0.0065,0.6794,0.3988,2,0,0
TR00834,2026-08-16 15:15:31,10.14.9.18,185.125.190.29,53,UDP,32.73,434,17143,33,8,0.0758,0.1736,0.805,0.1851,15,1,0
TR00835,2026-08-10 07:39:11,10.14.5.4,104.16.132.229,443,TCP,20.772,1065,1984,5,6,0.2323,0.057,0.8689,0.0706,7,0,0
TR00836,2026-08-15 01:23:10,10.14.9.18,142.250.74.14,443,TCP,2.732,4754,7175,15,3,0.0185,0.0151,0.4914,0.4641,1,1,0
TR00837,2026-08-13 12:43:20,10.20.9.10,20.112.52.29,53,UDP,17.194,6730,25211,50,2,0.0242,0.1049,0.771,0.2581,12,0,0
TR00838,2026-08-11 20:33:41,10.14.5.4,185.125.190.29,445,TCP,17.85,624,43435,43,10,0.1671,0.2169,0.8513,0.2096,20,0,0
TR00839,2026-08-11 12:05:17,10.20.9.10,140.82.121.4,3389,TCP,13.112,3453,2955,5,7,0.1663,0.0938,0.8997,0.0934,12,0,0
TR00840,2026-08-10 04:43:19,10.20.2.15,13.107.6.156,443,TCP,170.422,19212784,46883,28456,8,0.0403,0.0339,0.7797,0.1047,4,0,1
TR00841,2026-08-14 02:21:06,10.14.5.4,140.82.121.4,443,TCP,112.22,24314974,54475,44768,5,0.0767,0.0306,0.8002,0.1955,2,0,1
TR00842,2026-08-14 03:46:00,10.14.5.4,13.107.6.156,443,TCP,114.186,13365103,4567,29791,8,0.02,0.0224,0.8094,0.0055,3,0,1
TR00843,2026-08-15 01:51:07,10.14.5.4,44.236.72.93,3389,TCP,7.121,1168,31419,34,6,0.0571,0.0382,0.8706,0.0858,1,1,0
TR00844,2026-08-11 00:29:16,10.20.9.10,13.107.6.156,445,TCP,26.07,63,536,2,6,0.1241,0.0604,0.898,0.0715,0,0,0
TR00845,2026-08-12 08:55:35,10.20.2.15,20.112.52.29,443,TCP,88.379,201,16560,28,2,0.0122,0.14,0.7387,0.3042,8,0,0
TR00846,2026-08-14 01:45:57,10.14.7.23,44.236.72.93,443,TCP,2.36,847,502,8,4,0.0182,0.0372,0.9647,0.0003,1,0,1
TR00847,2026-08-16 19:39:07,10.14.8.11,20.112.52.29,443,TCP,1.471,7265,48199,63,1,0.0433,0.1504,0.5843,0.3871,19,1,0
TR00848,2026-08-16 03:56:54,10.14.7.23,140.82.121.4,1433,TCP,3.034,1657,36202,24,6,0.1529,0.0426,0.5689,0.4628,3,1,0
TR00849,2026-08-13 01:22:02,10.14.7.23,13.107.6.156,443,TCP,18.666,827,3295,3,12,0.101,0.0078,0.716,0.3551,1,0,0
TR00850,2026-08-11 17:59:14,10.14.5.4,140.82.121.4,443,TCP,15.095,4500,4356,15,6,0.0824,0.0226,0.5847,0.3835,17,0,0
TR00851,2026-08-13 03:29:19,10.14.8.11,142.250.74.14,80,TCP,7.44,453,21280,26,11,0.0081,0.0394,0.9723,0,3,0,0
TR00852,2026-08-15 22:58:09,10.14.9.18,142.250.74.14,443,TCP,39.185,472,539,2,3,0.0469,0.1453,0.902,0.0731,22,1,0
TR00853,2026-08-13 13:28:29,10.20.2.15,13.107.6.156,22,TCP,102.562,2607,196,2,1,0.0885,0.025,0.8755,0.1853,13,0,0
TR00854,2026-08-12 10:23:58,10.14.9.18,185.125.190.29,80,TCP,40.272,1159,949,2,8,0.0189,0.0432,0.8013,0.1799,10,0,0
TR00855,2026-08-15 12:22:55,10.20.2.15,140.82.121.4,3389,TCP,5.998,2225,674,5,10,0.0658,0.0567,0.6971,0.2259,12,1,0
TR00856,2026-08-13 23:24:22,10.14.8.11,140.82.121.4,443,TCP,64.683,16999,9160,21,10,0.0493,0.2624,0.4168,0.6307,23,0,0
TR00857,2026-08-14 14:28:53,10.14.5.4,185.125.190.29,80,TCP,36.923,3475,13404,14,9,0.0678,0.0759,0.7375,0.2513,14,0,0
TR00858,2026-08-11 23:24:34,10.14.5.4,20.112.52.29,443,TCP,11.161,7054,13449,27,5,0.1338,0.0459,0.7933,0.2383,23,0,0
TR00859,2026-08-12 20:18:36,10.14.8.11,20.112.52.29,443,TCP,49.642,33139,5155,32,5,0.0882,0.0577,0.546,0.4037,20,0,0
TR00860,2026-08-14 04:55:59,10.14.8.11,13.107.6.156,443,TCP,57.0,57,2887,2,11,0.2529,0.1193,0.8293,0.1003,4,0,0
TR00861,2026-08-15 17:58:28,10.20.9.10,185.125.190.29,53,UDP,50.461,2835,22961,20,6,0.0271,0.1247,0.4131,0.5679,17,1,0
TR00862,2026-08-12 01:55:18,10.20.2.15,20.112.52.29,1433,TCP,2.422,2132,1048,3,5,0.0718,0.0255,0.7333,0.2064,1,0,0
TR00863,2026-08-13 21:27:56,10.20.9.10,140.82.121.4,1433,TCP,0.374,89,30,2,38,0.6146,0.3035,0.1468,0.786,21,0,1
TR00864,2026-08-13 10:57:40,10.14.5.4,104.16.132.229,3389,TCP,14.458,6239,24408,28,6,0.1197,0.1093,0.3899,0.5407,10,0,0
TR00865,2026-08-10 01:47:39,10.20.2.15,20.112.52.29,443,TCP,5.844,825,216,12,4,0.0357,0.0418,0.906,0.0315,1,0,1
TR00866,2026-08-15 13:44:42,10.14.9.18,140.82.121.4,22,TCP,25.499,338,2887,4,10,0.187,0.1515,0.8283,0.1345,13,1,0
TR00867,2026-08-15 22:59:04,10.14.7.23,104.16.132.229,443,TCP,3.712,4830,13374,13,10,0.0176,0.1134,0.938,0.0814,22,1,0
TR00868,2026-08-16 08:14:55,10.20.2.15,44.236.72.93,443,TCP,21.638,3140,1508,3,8,0.286,0.0082,0.7749,0.2932,8,1,0
TR00869,2026-08-11 22:03:41,10.14.9.18,13.107.6.156,80,TCP,6.974,6050,837,10,5,0.103,0.0062,0.798,0.1257,22,0,0
TR00870,2026-08-15 15:06:21,10.14.8.11,142.250.74.14,443,TCP,24.448,181,1731,2,5,0.0141,0.0456,0.7451,0.2802,15,1,0
TR00871,2026-08-10 23:53:26,10.14.9.18,140.82.121.4,443,TCP,3.547,203,252,3,1,0.0248,0.017,0.9976,0.0908,23,0,1
TR00872,2026-08-16 22:22:52,10.14.7.23,185.125.190.29,445,TCP,21.878,113,2878,4,2,0.0949,0.2904,0.6875,0.3468,22,1,0
TR00873,2026-08-16 10:12:12,10.20.2.15,13.107.6.156,22,TCP,1.281,134,90,4,31,0.987,0.4286,0.339,0.661,10,1,1
TR00874,2026-08-12 05:16:19,10.14.7.23,44.236.72.93,1433,TCP,1.202,228,39,2,91,0.6721,0.0903,0.0868,0.9093,5,0,1
TR00875,2026-08-15 04:49:43,10.14.9.18,185.125.190.29,443,TCP,7.581,1036,1816,2,1,0.0517,0.0016,0.9323,0.1318,4,1,0
TR00876,2026-08-13 22:40:36,10.14.7.23,140.82.121.4,3389,TCP,4.16,360,6117,8,1,0.0746,0.0539,0.758,0.2833,22,0,0
TR00877,2026-08-15 23:12:25,10.14.9.18,13.107.6.156,443,TCP,35.541,2029,5728,8,8,0.0523,0.1777,0.8683,0.0962,23,1,0
TR00878,2026-08-16 11:47:28,10.14.9.18,20.112.52.29,443,TCP,30.743,53318,24144,56,9,0.0526,0.0157,0.6755,0.2897,11,1,0
TR00879,2026-08-14 04:10:10,10.14.8.11,185.125.190.29,3389,TCP,0.531,77,95,2,59,0.6241,0.0649,0.3538,0.5546,4,0,1
TR00880,2026-08-13 01:14:08,10.20.2.15,185.125.190.29,80,TCP,11.532,15666,7959,15,1,0.1546,0.1154,0.7271,0.3016,1,0,0
TR00881,2026-08-14 20:22:45,10.20.2.15,185.125.190.29,53,UDP,2.478,8336,4548,11,7,0.0365,0.0085,0.9706,0.0719,20,0,0
TR00882,2026-08-13 14:32:45,10.20.9.10,185.125.190.29,443,TCP,75.708,860,1323,2,4,0.0466,0.0559,0.5655,0.4609,14,0,0
TR00883,2026-08-13 13:03:08,10.14.9.18,104.16.132.229,22,TCP,20.936,837,832,2,2,0.1304,0.0407,0.686,0.3421,13,0,0
TR00884,2026-08-11 10:18:56,10.20.9.10,185.125.190.29,53,UDP,1.69,4746,17790,16,5,0.0336,0.0448,0.4457,0.5316,10,0,0
TR00885,2026-08-11 06:05:31,10.14.9.18,185.125.190.29,22,TCP,8.913,4253,1560,9,7,0.0298,0.0736,0.6211,0.3064,6,0,0
TR00886,2026-08-14 04:51:50,10.20.2.15,142.250.74.14,443,TCP,3.437,281,603,12,6,0.0368,0.0102,0.9893,0.0048,4,0,1
TR00887,2026-08-14 19:59:56,10.14.8.11,142.250.74.14,25,TCP,34.96,13254,6919,14,9,0.1108,0.0952,0.6639,0.2749,19,0,0
