event_id,timestamp,src_ip,src_port,dst_ip,dst_port,protocol,action,bytes_out,bytes_in,duration_sec,rule_name,country
F00983,2026-08-15 00:01:12,10.20.2.15,60494,140.82.121.4,443,TCP,ALLOW,2557,3111,160.41,OUTBOUND-WEB,US
F00984,2026-08-15 00:08:57,10.20.9.10,55183,20.112.52.29,80,TCP,ALLOW,8258,2691,126.75,OUTBOUND-WEB,US
F00985,2026-08-15 00:26:17,10.20.2.15,61185,140.82.121.4,80,TCP,ALLOW,1244,1798,150.12,OUTBOUND-WEB,US
F00986,2026-08-15 00:28:00,10.14.7.23,59804,10.20.8.20,443,TCP,ALLOW,100427,52770,165.88,INTERNAL-BUSINESS,NA
F00987,2026-08-15 00:33:36,10.14.9.18,54704,140.82.121.4,123,UDP,ALLOW,5666,11971,116.77,NTP-OUT,US
F00988,2026-08-15 00:34:22,10.20.9.10,60544,142.250.74.14,80,TCP,ALLOW,1690,2222,106.29,OUTBOUND-WEB,US
F00989,2026-08-15 00:39:09,10.14.9.18,59985,142.250.74.14,443,TCP,ALLOW,2900,51953,122.35,OUTBOUND-WEB,US
F00990,2026-08-15 00:43:00,10.14.7.23,52138,10.20.1.10,445,TCP,ALLOW,80382,51708,19.02,INTERNAL-BUSINESS,NA
F00991,2026-08-15 01:05:38,10.14.8.11,60078,185.125.190.29,123,UDP,ALLOW,1076,8095,121.88,NTP-OUT,GB
F00992,2026-08-15 01:07:55,10.14.7.23,58231,10.20.1.10,445,TCP,ALLOW,24951,247152,216.93,INTERNAL-BUSINESS,NA
F00993,2026-08-15 01:29:34,10.14.7.23,60290,10.20.1.10,3389,TCP,ALLOW,106741,287547,42.75,INTERNAL-BUSINESS,NA
F00994,2026-08-15 01:33:31,10.20.9.10,52549,44.236.72.93,80,TCP,ALLOW,4598,10231,82.71,OUTBOUND-WEB,US
F00995,2026-08-15 01:36:39,10.14.5.4,64772,13.107.6.156,80,TCP,ALLOW,5563,42031,13.79,OUTBOUND-WEB,US
F00996,2026-08-15 01:45:06,10.14.7.23,52000,185.199.110.42,443,TCP,ALLOW,439,284,3.18,OUTBOUND-WEB,NL
F00997,2026-08-15 01:45:48,10.14.9.18,56894,185.125.190.29,53,UDP,ALLOW,6051,41343,45.91,DNS-OUT,GB
F00998,2026-08-15 01:50:00,10.14.7.23,52001,185.199.110.42,443,TCP,ALLOW,420,200,3.88,OUTBOUND-WEB,NL
F00999,2026-08-15 01:53:23,10.14.7.23,60506,20.112.52.29,53,UDP,ALLOW,11802,8913,122.05,DNS-OUT,US
F01000,2026-08-15 01:55:04,10.14.7.23,52002,185.199.110.42,443,TCP,ALLOW,369,397,3.04,OUTBOUND-WEB,NL
F01001,2026-08-15 02:00:04,10.14.7.23,52003,185.199.110.42,443,TCP,ALLOW,603,320,3.66,OUTBOUND-WEB,NL
F01002,2026-08-15 02:04:57,10.14.7.23,50952,140.82.121.4,80,TCP,ALLOW,643,7832,56.93,OUTBOUND-WEB,US
F01003,2026-08-15 02:05:05,10.14.7.23,52004,185.199.110.42,443,TCP,ALLOW,416,295,3.24,OUTBOUND-WEB,NL
F01004,2026-08-15 02:10:06,10.14.7.23,52005,185.199.110.42,443,TCP,ALLOW,431,393,2.23,OUTBOUND-WEB,NL
F01005,2026-08-15 02:15:02,10.14.7.23,52006,185.199.110.42,443,TCP,ALLOW,287,346,3.94,OUTBOUND-WEB,NL
F01006,2026-08-15 02:18:00,10.14.7.23,53000,10.20.5.12,1433,TCP,ALLOW,100,53,1.02,INTERNAL-BUSINESS,NA
F01007,2026-08-15 02:18:07,10.14.7.23,53001,10.20.8.20,445,TCP,ALLOW,71,56,0.42,INTERNAL-BUSINESS,NA
F01008,2026-08-15 02:18:14,10.14.7.23,53002,10.20.9.10,443,TCP,DENY,142,22,1.13,INTERNAL-DEFAULT-DENY,NA
F01009,2026-08-15 02:18:21,10.14.7.23,53003,10.20.1.10,389,TCP,DENY,102,49,0.94,INTERNAL-DEFAULT-DENY,NA
F01010,2026-08-15 02:18:28,10.14.7.23,53004,10.20.3.50,443,TCP,DENY,97,85,0.61,INTERNAL-DEFAULT-DENY,NA
F01011,2026-08-15 02:18:35,10.14.7.23,53005,10.20.2.15,25,TCP,DENY,107,114,0.22,INTERNAL-DEFAULT-DENY,NA
F01012,2026-08-15 02:20:09,10.14.7.23,52007,185.199.110.42,443,TCP,ALLOW,342,374,4.53,OUTBOUND-WEB,NL
F01013,2026-08-15 02:22:10,10.14.7.23,54120,10.20.5.12,1433,TCP,ALLOW,182400,33800000,388.4,INTERNAL-BUSINESS,NA
F01014,2026-08-15 02:25:00,10.14.7.23,52008,185.199.110.42,443,TCP,ALLOW,423,294,3.57,OUTBOUND-WEB,NL
F01015,2026-08-15 02:26:39,10.20.2.15,53182,13.107.6.156,80,TCP,ALLOW,1577,25575,85.07,OUTBOUND-WEB,US
F01016,2026-08-15 02:30:06,10.14.7.23,52009,185.199.110.42,443,TCP,ALLOW,431,337,4.33,OUTBOUND-WEB,NL
F01017,2026-08-15 02:31:44,10.14.7.23,54144,10.20.8.20,445,TCP,ALLOW,98400,74500000,522.8,INTERNAL-BUSINESS,NA
F01018,2026-08-15 02:34:31,10.14.7.23,54906,142.250.74.14,53,UDP,ALLOW,3744,3571,16.99,DNS-OUT,US
F01019,2026-08-15 02:35:08,10.14.7.23,52010,185.199.110.42,443,TCP,ALLOW,484,376,1.73,OUTBOUND-WEB,NL
F01020,2026-08-15 02:40:02,10.14.7.23,52011,185.199.110.42,443,TCP,ALLOW,324,419,4.04,OUTBOUND-WEB,NL
F01021,2026-08-15 02:41:19,10.14.7.23,55000,45.77.89.11,443,TCP,ALLOW,22876890,14024,77.18,OUTBOUND-WEB,SG
F01022,2026-08-15 02:42:13,10.14.7.23,55001,45.77.89.11,443,TCP,ALLOW,24759124,12594,55.6,OUTBOUND-WEB,SG
F01023,2026-08-15 02:43:01,10.14.7.23,55002,45.77.89.11,443,TCP,ALLOW,23568850,19701,58.75,OUTBOUND-WEB,SG
F01024,2026-08-15 02:44:10,10.14.7.23,55003,45.77.89.11,443,TCP,ALLOW,20315516,33878,50.56,OUTBOUND-WEB,SG
F01025,2026-08-15 02:45:03,10.14.7.23,55004,45.77.89.11,443,TCP,ALLOW,24224582,15012,89.97,OUTBOUND-WEB,SG
F01026,2026-08-15 02:46:01,10.14.7.23,55005,45.77.89.11,443,TCP,ALLOW,22194332,34772,73.85,OUTBOUND-WEB,SG
F01027,2026-08-15 02:46:26,10.14.5.4,55065,142.250.74.14,123,UDP,ALLOW,1799,6770,91.2,NTP-OUT,US
F01028,2026-08-15 02:47:00,10.14.7.23,55006,45.77.89.11,443,TCP,ALLOW,26320432,32683,67.26,OUTBOUND-WEB,SG
F01029,2026-08-15 02:48:05,10.14.7.23,55007,45.77.89.11,443,TCP,ALLOW,27855109,17850,62.94,OUTBOUND-WEB,SG
F01030,2026-08-15 02:49:06,10.14.7.23,55008,45.77.89.11,443,TCP,ALLOW,21421414,11196,91.85,OUTBOUND-WEB,SG
F01031,2026-08-15 02:50:06,10.14.7.23,55009,45.77.89.11,443,TCP,ALLOW,25875470,11523,86.95,OUTBOUND-WEB,SG
F01032,2026-08-15 02:51:06,10.14.7.23,55010,45.77.89.11,443,TCP,ALLOW,27690333,21249,74.56,OUTBOUND-WEB,SG
F01033,2026-08-15 02:52:20,10.14.7.23,55011,45.77.89.11,443,TCP,ALLOW,25473635,20727,86.99,OUTBOUND-WEB,SG
F01034,2026-08-15 02:53:09,10.14.7.23,55012,45.77.89.11,443,TCP,ALLOW,18787971,17832,79.57,OUTBOUND-WEB,SG
F01035,2026-08-15 02:54:00,10.14.7.23,55013,45.77.89.11,443,TCP,ALLOW,24459677,9945,92.83,OUTBOUND-WEB,SG
F01036,2026-08-15 02:55:11,10.14.7.23,55014,45.77.89.11,443,TCP,ALLOW,21266259,33305,83.17,OUTBOUND-WEB,SG
F01037,2026-08-15 02:56:10,10.14.7.23,55015,45.77.89.11,443,TCP,ALLOW,26658209,11491,68.74,OUTBOUND-WEB,SG
F01038,2026-08-15 02:57:15,10.14.7.23,55016,45.77.89.11,443,TCP,ALLOW,18225345,19691,75.03,OUTBOUND-WEB,SG
F01039,2026-08-15 02:58:19,10.14.7.23,55017,45.77.89.11,443,TCP,ALLOW,24718977,24196,93.23,OUTBOUND-WEB,SG
F01040,2026-08-15 03:12:25,10.14.8.11,61792,104.16.132.229,53,UDP,ALLOW,1810,10100,146.79,DNS-OUT,US
F01041,2026-08-15 03:20:54,10.14.8.11,53045,142.250.74.14,123,UDP,ALLOW,4580,27372,106.4,NTP-OUT,US
F01042,2026-08-15 03:33:36,10.14.9.18,51561,142.250.74.14,53,UDP,ALLOW,5833,7822,74.29,DNS-OUT,US
F01043,2026-08-15 03:37:15,10.14.9.18,60650,44.236.72.93,53,UDP,ALLOW,8118,2129,41.39,DNS-OUT,US
F01044,2026-08-15 03:44:14,10.14.7.23,64755,140.82.121.4,123,UDP,ALLOW,7179,14375,58.52,NTP-OUT,US
F01045,2026-08-15 04:17:50,10.20.9.10,54584,104.16.132.229,80,TCP,ALLOW,895,8138,96.41,OUTBOUND-WEB,US
F01046,2026-08-15 05:00:36,10.14.5.4,53159,104.16.132.229,123,UDP,ALLOW,747,7972,40.2,NTP-OUT,US
F01047,2026-08-15 05:10:24,10.14.7.23,63634,142.250.74.14,443,TCP,ALLOW,783,10702,117.72,OUTBOUND-WEB,US
F01048,2026-08-15 05:11:24,10.20.9.10,52600,142.250.74.14,443,TCP,ALLOW,1547,133345,62.59,OUTBOUND-WEB,US
F01049,2026-08-15 05:12:41,10.20.9.10,53444,13.107.6.156,443,TCP,ALLOW,5194,7233,19.09,OUTBOUND-WEB,US
F01050,2026-08-15 05:42:52,10.14.5.4,54310,104.16.132.229,123,UDP,ALLOW,1226,18520,21.22,NTP-OUT,US
F01051,2026-08-15 05:45:56,10.14.8.11,61131,44.236.72.93,53,UDP,ALLOW,1792,4273,35.53,DNS-OUT,US
F01052,2026-08-15 05:47:34,10.14.7.23,53327,10.20.5.12,443,TCP,ALLOW,67490,145098,167.63,INTERNAL-BUSINESS,NA
F01053,2026-08-15 05:47:35,10.20.2.15,64553,104.16.132.229,53,UDP,ALLOW,1519,12299,69.33,DNS-OUT,US
F01054,2026-08-15 05:50:22,10.14.5.4,64599,44.236.72.93,80,TCP,ALLOW,3049,9652,109.07,OUTBOUND-WEB,US
F01055,2026-08-15 05:56:38,10.14.5.4,62262,185.125.190.29,443,TCP,ALLOW,354,4893,5.25,OUTBOUND-WEB,GB
F01056,2026-08-15 06:03:16,10.14.8.11,52867,142.250.74.14,123,UDP,ALLOW,10839,6360,173.38,NTP-OUT,US
F01057,2026-08-15 06:07:12,10.14.8.11,52960,20.112.52.29,123,UDP,ALLOW,2597,9959,148.25,NTP-OUT,US
F01058,2026-08-15 06:07:37,10.14.5.4,55541,142.250.74.14,80,TCP,ALLOW,10815,2225,6.04,OUTBOUND-WEB,US
F01059,2026-08-15 06:15:51,10.14.7.23,56588,10.20.5.12,3389,TCP,ALLOW,78056,91196,86.5,INTERNAL-BUSINESS,NA
F01060,2026-08-15 06:44:26,10.14.9.18,55096,140.82.121.4,53,UDP,ALLOW,9584,22117,4.29,DNS-OUT,US
F01061,2026-08-15 06:52:04,10.14.8.11,54816,10.20.1.10,3389,TCP,ALLOW,24707,96360,267.51,INTERNAL-BUSINESS,NA
F01062,2026-08-15 06:52:33,10.14.7.23,54642,104.16.132.229,53,UDP,DENY,3198,8021,38.76,DNS-OUT,US
F01063,2026-08-15 06:58:02,10.14.8.11,64482,142.250.74.14,123,UDP,ALLOW,1087,12934,168.44,NTP-OUT,US
F01064,2026-08-15 06:58:11,10.14.7.23,62049,20.112.52.29,443,TCP,ALLOW,2928,21075,88.11,OUTBOUND-WEB,US
F01065,2026-08-15 07:03:01,10.14.5.4,49263,185.125.190.29,53,UDP,ALLOW,146,25237,169.32,DNS-OUT,GB
F01066,2026-08-15 07:09:02,10.20.9.10,55167,104.16.132.229,123,UDP,ALLOW,3509,8879,107.39,NTP-OUT,US
F01067,2026-08-15 07:16:49,10.14.7.23,62185,20.112.52.29,123,UDP,ALLOW,598,2422,135.06,NTP-OUT,US
F01068,2026-08-15 07:17:02,10.20.2.15,64200,104.16.132.229,123,UDP,DENY,23166,6394,132.04,NTP-OUT,US
F01069,2026-08-15 07:24:14,10.20.2.15,61764,20.112.52.29,443,TCP,ALLOW,7251,3925,47.07,OUTBOUND-WEB,US
F01070,2026-08-15 07:30:31,10.14.8.11,52579,140.82.121.4,443,TCP,ALLOW,2903,2394,74.95,OUTBOUND-WEB,US
F01071,2026-08-15 07:33:00,10.14.5.4,65038,104.16.132.229,123,UDP,ALLOW,4274,5847,163.37,NTP-OUT,US
F01072,2026-08-15 07:35:01,10.20.9.10,55161,140.82.121.4,123,UDP,DENY,6968,9781,22.69,NTP-OUT,US
F01073,2026-08-15 07:37:27,10.14.7.23,55901,140.82.121.4,123,UDP,ALLOW,6659,3003,79.32,NTP-OUT,US
F01074,2026-08-15 07:39:05,10.14.5.4,56011,13.107.6.156,443,TCP,ALLOW,2165,5467,45.94,OUTBOUND-WEB,US
F01075,2026-08-15 07:40:23,10.20.9.10,49511,142.250.74.14,123,UDP,ALLOW,3599,697,127.54,NTP-OUT,US
F01076,2026-08-15 07:46:08,10.14.8.11,59537,20.112.52.29,123,UDP,ALLOW,3656,6936,39.49,NTP-OUT,US
F01077,2026-08-15 07:49:09,10.14.5.4,60452,13.107.6.156,443,TCP,ALLOW,2719,48584,57.67,OUTBOUND-WEB,US
F01078,2026-08-15 07:59:58,10.14.8.11,59740,13.107.6.156,80,TCP,ALLOW,1963,1159,104.49,OUTBOUND-WEB,US
F01079,2026-08-15 08:01:22,10.20.9.10,59937,44.236.72.93,123,UDP,ALLOW,2718,7000,108.24,NTP-OUT,US
F01080,2026-08-15 08:02:39,10.20.9.10,51034,44.236.72.93,53,UDP,ALLOW,5035,34214,3.55,DNS-OUT,US
F01081,2026-08-15 08:28:15,10.14.5.4,52557,13.107.6.156,80,TCP,ALLOW,5633,3110,94.93,OUTBOUND-WEB,US
F01082,2026-08-15 08:36:56,10.14.9.18,54747,13.107.6.156,443,TCP,ALLOW,7459,9211,162.95,OUTBOUND-WEB,US
F01083,2026-08-15 08:38:21,10.20.2.15,60910,142.250.74.14,80,TCP,ALLOW,2146,27203,38.7,OUTBOUND-WEB,US
F01084,2026-08-15 08:54:06,10.14.8.11,49375,142.250.74.14,80,TCP,ALLOW,692,6821,41.83,OUTBOUND-WEB,US
F01085,2026-08-15 08:54:44,10.20.2.15,54794,104.16.132.229,123,UDP,ALLOW,2026,4234,164.48,NTP-OUT,US
F01086,2026-08-15 08:55:49,10.14.7.23,63193,185.125.190.29,123,UDP,ALLOW,5436,36736,108.42,NTP-OUT,GB
F01087,2026-08-15 08:58:43,10.14.8.11,53106,142.250.74.14,443,TCP,ALLOW,1036,3742,136.79,OUTBOUND-WEB,US
F01088,2026-08-15 09:08:34,10.14.9.18,64827,142.250.74.14,53,UDP,ALLOW,5990,2766,15.33,DNS-OUT,US
F01089,2026-08-15 09:09:59,10.14.8.11,56532,185.125.190.29,80,TCP,DENY,2396,3280,35.47,OUTBOUND-WEB,GB
F01090,2026-08-15 09:17:54,10.14.8.11,52554,104.16.132.229,53,UDP,ALLOW,16860,9583,114.29,DNS-OUT,US
F01091,2026-08-15 09:23:36,10.14.9.18,53964,185.125.190.29,443,TCP,ALLOW,2981,7987,158.09,OUTBOUND-WEB,GB
F01092,2026-08-15 09:30:05,10.14.9.18,59187,140.82.121.4,53,UDP,ALLOW,902,4150,63.57,DNS-OUT,US
F01093,2026-08-15 09:38:02,10.14.8.11,49251,142.250.74.14,443,TCP,ALLOW,1551,112973,117.74,OUTBOUND-WEB,US
F01094,2026-08-15 09:40:21,10.20.9.10,53295,44.236.72.93,53,UDP,ALLOW,10578,2773,82.9,DNS-OUT,US
F01095,2026-08-15 09:40:31,10.14.5.4,57435,142.250.74.14,80,TCP,DENY,3052,10503,86.79,OUTBOUND-WEB,US
F01096,2026-08-15 09:47:03,10.20.2.15,53231,142.250.74.14,443,TCP,ALLOW,9274,3817,161.79,OUTBOUND-WEB,US
F01097,2026-08-15 09:48:49,10.20.9.10,63126,142.250.74.14,53,UDP,ALLOW,3611,4526,3.0,DNS-OUT,US
F01098,2026-08-15 10:00:16,10.20.2.15,49929,13.107.6.156,123,UDP,ALLOW,22254,7707,76.91,NTP-OUT,US
F01099,2026-08-15 10:01:11,10.14.7.23,62285,140.82.121.4,123,UDP,ALLOW,15330,6036,89.99,NTP-OUT,US
F01100,2026-08-15 10:25:25,10.14.5.4,60805,13.107.6.156,123,UDP,ALLOW,1358,14101,55.39,NTP-OUT,US
F01101,2026-08-15 10:29:44,10.14.9.18,65042,44.236.72.93,53,UDP,ALLOW,4137,4109,143.69,DNS-OUT,US
F01102,2026-08-15 10:31:46,10.14.5.4,60418,142.250.74.14,443,TCP,ALLOW,2511,27977,6.87,OUTBOUND-WEB,US
F01103,2026-08-15 10:41:35,10.14.8.11,60691,10.20.8.20,1433,TCP,ALLOW,8096,5900,51.47,INTERNAL-BUSINESS,NA
F01104,2026-08-15 10:47:35,10.14.5.4,56877,10.20.5.12,1433,TCP,ALLOW,51796,308170,235.29,INTERNAL-BUSINESS,NA
F01105,2026-08-15 11:17:47,10.14.5.4,50758,104.16.132.229,53,UDP,ALLOW,1017,11166,103.43,DNS-OUT,US
F01106,2026-08-15 11:20:56,10.14.7.23,61127,10.20.1.10,3389,TCP,ALLOW,72372,152374,20.45,INTERNAL-BUSINESS,NA
F01107,2026-08-15 11:21:30,10.14.7.23,60138,185.125.190.29,80,TCP,ALLOW,716,2870,96.65,OUTBOUND-WEB,GB
F01108,2026-08-15 11:28:45,10.14.7.23,63842,140.82.121.4,123,UDP,ALLOW,2547,11176,0.51,NTP-OUT,US
F01109,2026-08-15 11:28:48,10.14.7.23,55559,185.125.190.29,443,TCP,ALLOW,4886,341,2.84,OUTBOUND-WEB,GB
F01110,2026-08-15 11:32:21,10.14.8.11,57296,140.82.121.4,53,UDP,ALLOW,40607,8090,158.28,DNS-OUT,US
F01111,2026-08-15 11:32:22,10.14.5.4,53765,13.107.6.156,80,TCP,ALLOW,3020,40265,117.43,OUTBOUND-WEB,US
F01112,2026-08-15 11:46:29,10.14.9.18,62171,142.250.74.14,443,TCP,ALLOW,2870,3769,39.13,OUTBOUND-WEB,US
F01113,2026-08-15 11:47:09,10.14.5.4,61320,10.20.5.12,445,TCP,ALLOW,984,331453,240.29,INTERNAL-BUSINESS,NA
F01114,2026-08-15 11:54:02,10.14.8.11,53159,10.20.9.10,1433,TCP,ALLOW,23326,6695,64.03,INTERNAL-BUSINESS,NA
F01115,2026-08-15 11:56:17,10.14.8.11,60637,44.236.72.93,80,TCP,ALLOW,12447,2292,75.32,OUTBOUND-WEB,US
F01116,2026-08-15 11:56:51,10.20.2.15,62111,13.107.6.156,53,UDP,ALLOW,8916,2311,81.12,DNS-OUT,US
F01117,2026-08-15 12:10:22,10.20.2.15,52801,44.236.72.93,443,TCP,ALLOW,1938,50893,159.25,OUTBOUND-WEB,US
F01118,2026-08-15 12:13:14,10.20.9.10,62390,185.125.190.29,53,UDP,ALLOW,3979,842,152.08,DNS-OUT,GB
F01119,2026-08-15 12:15:38,10.14.8.11,57547,44.236.72.93,443,TCP,ALLOW,3224,10500,3.92,OUTBOUND-WEB,US
F01120,2026-08-15 12:19:18,10.20.9.10,64367,104.16.132.229,80,TCP,ALLOW,1007,10685,96.96,OUTBOUND-WEB,US
F01121,2026-08-15 12:20:42,10.14.7.23,65014,20.112.52.29,53,UDP,ALLOW,2370,14454,175.45,DNS-OUT,US
F01122,2026-08-15 12:23:15,10.14.9.18,52535,142.250.74.14,53,UDP,ALLOW,7082,36347,66.81,DNS-OUT,US
F01123,2026-08-15 12:29:44,10.14.7.23,60528,104.16.132.229,53,UDP,ALLOW,3516,43203,157.8,DNS-OUT,US
F01124,2026-08-15 12:36:00,10.14.5.4,57726,20.112.52.29,443,TCP,ALLOW,6196,38082,156.53,OUTBOUND-WEB,US
F01125,2026-08-15 12:55:02,10.14.9.18,51576,185.125.190.29,53,UDP,ALLOW,2766,6816,103.61,DNS-OUT,GB
F01126,2026-08-15 13:00:43,10.20.2.15,52528,104.16.132.229,123,UDP,ALLOW,2360,9618,65.72,NTP-OUT,US
F01127,2026-08-15 13:02:13,10.14.7.23,64026,13.107.6.156,53,UDP,ALLOW,12145,7046,43.42,DNS-OUT,US
F01128,2026-08-15 13:23:50,10.14.7.23,65243,10.20.9.10,3389,TCP,ALLOW,26760,289412,170.12,INTERNAL-BUSINESS,NA
F01129,2026-08-15 13:31:01,10.20.9.10,55112,142.250.74.14,53,UDP,ALLOW,1842,18029,16.81,DNS-OUT,US
F01130,2026-08-15 13:39:59,10.20.9.10,57953,142.250.74.14,53,UDP,ALLOW,517,14143,153.49,DNS-OUT,US
F01131,2026-08-15 13:43:52,10.14.5.4,54283,185.125.190.29,443,TCP,ALLOW,1223,6163,4.66,OUTBOUND-WEB,GB
F01132,2026-08-15 13:52:22,10.14.8.11,56498,185.125.190.29,80,TCP,ALLOW,14305,9158,44.56,OUTBOUND-WEB,GB
F01133,2026-08-15 14:08:00,10.14.5.4,53666,13.107.6.156,80,TCP,ALLOW,1808,6643,137.39,OUTBOUND-WEB,US
F01134,2026-08-15 14:09:32,10.20.9.10,51687,13.107.6.156,123,UDP,ALLOW,1711,23985,53.44,NTP-OUT,US
F01135,2026-08-15 14:16:59,10.14.5.4,55123,10.20.8.20,3389,TCP,ALLOW,26477,327595,83.73,INTERNAL-BUSINESS,NA
F01136,2026-08-15 14:30:12,10.20.2.15,53175,185.125.190.29,123,UDP,ALLOW,2614,8738,160.75,NTP-OUT,GB
F01137,2026-08-15 14:30:41,10.14.8.11,49262,140.82.121.4,80,TCP,ALLOW,788,21813,163.74,OUTBOUND-WEB,US
F01138,2026-08-15 14:39:17,10.14.7.23,61284,10.20.1.10,443,TCP,ALLOW,35695,86845,282.52,INTERNAL-BUSINESS,NA
F01139,2026-08-15 14:41:45,10.14.7.23,51615,13.107.6.156,443,TCP,ALLOW,2980,29956,118.81,OUTBOUND-WEB,US
F01140,2026-08-15 14:44:45,10.20.9.10,59492,13.107.6.156,53,UDP,ALLOW,3924,29149,145.83,DNS-OUT,US
F01141,2026-08-15 14:49:01,10.14.8.11,58979,104.16.132.229,123,UDP,DENY,10058,7094,69.69,NTP-OUT,US
F01142,2026-08-15 15:10:01,10.14.5.4,61340,140.82.121.4,443,TCP,ALLOW,9641,6112,43.13,OUTBOUND-WEB,US
F01143,2026-08-15 15:13:35,10.14.9.18,60293,10.20.1.10,3389,TCP,ALLOW,34880,124119,216.55,INTERNAL-BUSINESS,NA
F01144,2026-08-15 15:31:30,10.14.5.4,51093,13.107.6.156,53,UDP,ALLOW,2507,40717,156.51,DNS-OUT,US
F01145,2026-08-15 15:40:42,10.20.9.10,57832,142.250.74.14,80,TCP,ALLOW,2597,3922,66.29,OUTBOUND-WEB,US
F01146,2026-08-15 15:42:41,10.14.9.18,50830,10.20.1.10,3389,TCP,ALLOW,92996,288760,112.48,INTERNAL-BUSINESS,NA
F01147,2026-08-15 15:47:28,10.14.9.18,55031,185.125.190.29,443,TCP,ALLOW,15896,1839,77.12,OUTBOUND-WEB,GB
F01148,2026-08-15 15:49:19,10.14.9.18,54148,140.82.121.4,53,UDP,ALLOW,8090,3194,84.88,DNS-OUT,US
F01149,2026-08-15 16:09:33,10.20.2.15,64178,13.107.6.156,53,UDP,ALLOW,2331,2811,61.95,DNS-OUT,US
F01150,2026-08-15 16:10:18,10.20.9.10,56971,44.236.72.93,443,TCP,ALLOW,2139,2524,173.75,OUTBOUND-WEB,US
F01151,2026-08-15 16:10:41,10.14.5.4,60031,10.20.1.10,445,TCP,ALLOW,53637,337876,57.91,INTERNAL-BUSINESS,NA
F01152,2026-08-15 16:22:06,10.14.5.4,64363,44.236.72.93,53,UDP,ALLOW,1090,2256,57.66,DNS-OUT,US
F01153,2026-08-15 16:36:39,10.14.5.4,64396,140.82.121.4,80,TCP,ALLOW,1462,13973,154.53,OUTBOUND-WEB,US
F01154,2026-08-15 16:37:55,10.14.5.4,60732,140.82.121.4,443,TCP,DENY,3979,9144,2.52,OUTBOUND-WEB,US
F01155,2026-08-15 16:41:46,10.14.5.4,55019,13.107.6.156,53,UDP,ALLOW,4051,2332,58.31,DNS-OUT,US
F01156,2026-08-15 17:02:04,10.20.2.15,59977,104.16.132.229,443,TCP,ALLOW,4253,7111,23.66,OUTBOUND-WEB,US
F01157,2026-08-15 17:07:56,10.20.9.10,55200,44.236.72.93,80,TCP,ALLOW,1275,13860,68.32,OUTBOUND-WEB,US
F01158,2026-08-15 17:10:07,10.20.9.10,58725,44.236.72.93,53,UDP,ALLOW,151,1167,16.79,DNS-OUT,US
F01159,2026-08-15 17:10:45,10.20.9.10,53180,140.82.121.4,53,UDP,ALLOW,2797,373996,144.73,DNS-OUT,US
F01160,2026-08-15 17:15:13,10.14.5.4,59003,140.82.121.4,443,TCP,ALLOW,7053,6513,9.32,OUTBOUND-WEB,US
F01161,2026-08-15 17:49:50,10.14.8.11,55874,104.16.132.229,53,UDP,ALLOW,2512,5654,4.72,DNS-OUT,US
F01162,2026-08-15 17:55:08,10.14.5.4,55372,140.82.121.4,53,UDP,ALLOW,7313,9202,19.38,DNS-OUT,US
F01163,2026-08-15 17:56:31,10.20.9.10,62768,140.82.121.4,53,UDP,ALLOW,12197,25802,4.37,DNS-OUT,US
F01164,2026-08-15 17:59:51,10.14.9.18,55399,13.107.6.156,53,UDP,ALLOW,3667,3957,37.52,DNS-OUT,US
F01165,2026-08-15 18:01:49,10.20.9.10,49976,44.236.72.93,123,UDP,ALLOW,10765,1490,119.75,NTP-OUT,US
F01166,2026-08-15 18:05:52,10.14.7.23,54327,104.16.132.229,53,UDP,ALLOW,6632,8289,78.17,DNS-OUT,US
F01167,2026-08-15 18:06:27,10.14.8.11,62962,185.125.190.29,80,TCP,ALLOW,4572,19752,142.1,OUTBOUND-WEB,GB
F01168,2026-08-15 18:54:00,10.14.5.4,56533,142.250.74.14,53,UDP,ALLOW,2472,7061,45.72,DNS-OUT,US
F01169,2026-08-15 19:05:31,10.20.2.15,55969,104.16.132.229,443,TCP,ALLOW,3527,11845,14.03,OUTBOUND-WEB,US
F01170,2026-08-15 19:06:45,10.14.7.23,63241,20.112.52.29,123,UDP,ALLOW,8079,7713,105.61,NTP-OUT,US
F01171,2026-08-15 19:13:34,10.14.5.4,60749,140.82.121.4,123,UDP,ALLOW,2094,29766,115.68,NTP-OUT,US
F01172,2026-08-15 19:34:24,10.14.9.18,50608,142.250.74.14,443,TCP,ALLOW,19446,10485,5.47,OUTBOUND-WEB,US
F01173,2026-08-15 19:40:26,10.14.9.18,53361,10.20.5.12,3389,TCP,ALLOW,72833,229006,136.49,INTERNAL-BUSINESS,NA
F01174,2026-08-15 19:49:26,10.20.2.15,53989,140.82.121.4,53,UDP,ALLOW,2419,17490,163.92,DNS-OUT,US
F01175,2026-08-15 19:49:28,10.14.7.23,56836,10.20.1.10,3389,TCP,ALLOW,91280,314956,22.03,INTERNAL-BUSINESS,NA
F01176,2026-08-15 19:50:13,10.20.2.15,58755,13.107.6.156,53,UDP,ALLOW,3116,12297,168.45,DNS-OUT,US
F01177,2026-08-15 20:11:48,10.14.7.23,59956,104.16.132.229,123,UDP,ALLOW,1239,11156,58.13,NTP-OUT,US
F01178,2026-08-15 20:21:45,10.14.7.23,55915,20.112.52.29,80,TCP,ALLOW,19940,7620,53.42,OUTBOUND-WEB,US
